change_date,payer_id,record_type,entity_id,val_prev,val_curr
2022-02-11 20:00:00,pid0644,subscription_type,mid00013,3,1
2022-02-12 12:04:00,pid0242,payment_method,mid00518,Check,Credit Card
2022-02-12 14:31:00,pid0461,payment_method,mid00520,Wire,Credit Card
2022-02-12 15:12:00,pid0481,payment_method,mid00462,Wire,Credit Card
2022-02-12 16:41:00,pid0228,payment_method,mid00471,Check,Credit Card
2022-02-12 23:00:00,pid0026,subscription_type,mid01809,11,4
2022-02-13 08:11:00,pid0377,payment_method,mid00504,Check,Credit Card
2022-02-13 20:55:00,pid0425,payment_method,mid00472,Wire,Credit Card
2022-02-14 07:00:00,pid0187,subscription_type,mid00173,1,1
2022-02-14 08:08:00,pid0247,payment_method,mid00486,Check,Credit Card
2022-02-14 08:10:00,pid0651,payment_method,mid00333,Credit Card,Wire
2022-02-14 11:47:00,pid0085,payment_method,mid00507,Check,Credit Card
2022-02-14 12:00:00,pid0607,subscription_type,mid00187,10,1
2022-02-14 12:00:00,pid0617,subscription_type,mid00508,1,4
2022-02-14 14:00:00,pid0505,subscription_type,mid01369,11,3
2022-02-14 14:25:00,pid0089,payment_method,mid00198,Credit Card,ACH
2022-02-15 09:37:00,pid0171,payment_method,mid00511,Wire,Credit Card
2022-02-15 10:33:00,pid0585,payment_method,mid00463,ACH,Credit Card
2022-02-15 11:53:00,pid0165,payment_method,mid00469,Check,Credit Card
2022-02-15 14:28:00,pid0267,payment_method,mid00525,ACH,Credit Card
2022-02-15 15:00:00,pid0098,subscription_type,mid00741,5,2
2022-02-15 15:25:00,pid0034,payment_method,mid00341,Credit Card,Check
2022-02-15 17:56:00,pid0655,payment_method,mid00482,ACH,Credit Card
2022-02-16 08:27:00,pid0476,payment_method,mid00496,ACH,Credit Card
2022-02-16 10:03:00,pid0422,payment_method,mid00110,Credit Card,Check
2022-02-16 15:39:00,pid0642,payment_method,mid00291,Credit Card,ACH
2022-02-16 19:44:00,pid0162,payment_method,mid00393,Credit Card,Wire
2022-02-16 19:59:00,pid0143,payment_method,mid00477,Wire,Credit Card
2022-02-17 08:18:00,pid0391,payment_method,mid00282,Credit Card,Wire
2022-02-17 08:40:00,pid0203,payment_method,mid00238,Credit Card,Check
2022-02-17 09:00:00,pid0096,subscription_type,mid00004,8,2
2022-02-17 09:56:00,pid0477,payment_method,mid00304,Credit Card,Wire
2022-02-17 17:13:00,pid0685,payment_method,mid00487,ACH,Credit Card
2022-02-17 18:24:00,pid0392,payment_method,mid00464,Check,Credit Card
2022-02-17 23:00:00,pid0199,subscription_type,mid00216,8,1
2022-02-18 03:00:00,pid0439,subscription_type,mid00029,10,8
2022-02-18 09:39:00,pid0512,payment_method,mid00483,Wire,Credit Card
2022-02-18 13:23:00,pid0070,payment_method,mid00488,Wire,Credit Card
2022-02-18 13:48:00,pid0531,payment_method,mid00524,Wire,Credit Card
2022-02-18 17:13:00,pid0617,payment_method,mid00508,Wire,Credit Card
2022-02-18 17:31:00,pid0460,payment_method,mid00461,Wire,Credit Card
2022-02-19 01:00:00,pid0676,subscription_type,mid02404,1,10
2022-02-19 12:56:00,pid0579,payment_method,mid00348,Credit Card,Wire
2022-02-20 07:00:00,pid0363,subscription_type,mid00407,11,7
2022-02-20 10:19:00,pid0581,payment_method,mid00519,ACH,Credit Card
2022-02-20 16:16:00,pid0314,payment_method,mid00510,Check,Credit Card
2022-02-21 10:24:00,pid0041,payment_method,mid00105,Credit Card,Check
2022-02-21 11:44:00,pid0482,payment_method,mid00490,Check,Credit Card
2022-02-21 12:38:00,pid0538,payment_method,mid00215,Credit Card,Wire
2022-02-21 14:00:00,pid0040,subscription_type,mid01541,9,6
2022-02-21 15:56:00,pid0408,payment_method,mid00522,ACH,Credit Card
2022-02-21 16:02:00,pid0257,payment_method,mid00466,Wire,Credit Card
2022-02-22 09:00:00,pid0546,subscription_type,mid01624,5,10
2022-02-22 11:16:00,pid0421,payment_method,mid00459,Check,Credit Card
2022-02-22 12:00:00,pid0393,subscription_type,mid00280,1,2
2022-02-22 13:39:00,pid0059,payment_method,mid00514,Wire,Credit Card
2022-02-23 09:09:00,pid0090,payment_method,mid00003,Credit Card,Check
2022-02-23 14:00:00,pid0161,subscription_type,mid01034,7,6
2022-02-23 14:28:00,pid0139,payment_method,mid00497,Check,Credit Card
2022-02-24 01:00:00,pid0046,subscription_type,mid02452,6,11
2022-02-24 09:02:00,pid0176,payment_method,mid00412,Credit Card,ACH
2022-02-24 11:23:00,pid0383,payment_method,mid00491,Check,Credit Card
2022-02-24 11:23:00,pid0383,payment_method,mid00491,Check,Credit Card
2022-02-24 12:00:00,pid0269,subscription_type,mid00906,11,4
2022-02-24 14:00:00,pid0530,subscription_type,mid01383,6,4
2022-02-24 15:15:00,pid0154,payment_method,mid00479,ACH,Credit Card
2022-02-24 16:22:00,pid0640,payment_method,mid00458,Check,Credit Card
2022-02-24 17:30:00,pid0117,payment_method,mid00523,Wire,Credit Card
2022-02-24 18:00:00,pid0375,subscription_type,mid00321,4,2
2022-02-25 12:00:00,pid0343,subscription_type,mid01483,1,7
2022-02-25 13:48:00,pid0434,payment_method,mid00480,ACH,Credit Card
2022-02-25 18:33:00,pid0644,payment_method,mid00493,ACH,Credit Card
2022-02-25 19:16:00,pid0260,payment_method,mid00501,Check,Credit Card
2022-02-25 23:00:00,pid0668,subscription_type,mid00179,11,5
2022-02-26 09:10:00,pid0303,payment_method,mid00310,Credit Card,ACH
2022-02-26 09:47:00,pid0373,payment_method,mid00515,Wire,Credit Card
2022-02-26 10:22:00,pid0510,payment_method,mid00506,ACH,Credit Card
2022-02-26 10:43:00,pid0666,payment_method,mid00475,Wire,Credit Card
2022-02-26 17:57:00,pid0166,payment_method,mid00465,ACH,Credit Card
2022-02-26 20:00:00,pid0249,subscription_type,mid01718,2,10
2022-02-27 02:00:00,pid0087,subscription_type,mid00448,11,4
2022-02-27 10:06:00,pid0528,payment_method,mid00500,ACH,Credit Card
2022-02-27 14:31:00,pid0040,payment_method,mid00476,Check,Credit Card
2022-02-27 20:00:00,pid0391,subscription_type,mid02397,11,9
2022-02-27 21:00:00,pid0426,subscription_type,mid00660,4,6
2022-02-28 10:29:00,pid0293,payment_method,mid00502,Wire,Credit Card
2022-02-28 19:37:00,pid0044,payment_method,mid00512,Wire,Credit Card
2022-03-01 03:00:00,pid0666,subscription_type,mid00475,5,9
2022-03-01 10:31:00,pid0243,payment_method,mid00535,ACH,Credit Card
2022-03-01 18:55:00,pid0567,payment_method,mid00094,Credit Card,Check
2022-03-01 19:05:00,pid0285,payment_method,mid00251,Credit Card,ACH
2022-03-02 03:00:00,pid0438,subscription_type,mid02494,10,10
2022-03-02 08:00:00,pid0464,subscription_type,mid02259,6,8
2022-03-02 09:36:00,pid0145,payment_method,mid00566,Wire,Credit Card
2022-03-02 10:49:00,pid0598,payment_method,mid00573,ACH,Credit Card
2022-03-02 12:00:00,pid0139,subscription_type,mid00497,6,1
2022-03-02 14:54:00,pid0513,payment_method,mid00585,Wire,Credit Card
2022-03-02 17:00:00,pid0494,subscription_type,mid02251,3,9
2022-03-02 20:31:00,pid0045,payment_method,mid00360,Credit Card,Wire
2022-03-03 07:00:00,pid0464,subscription_type,mid01217,5,10
2022-03-03 12:55:00,pid0567,payment_method,mid00579,ACH,Credit Card
2022-03-03 14:37:00,pid0043,payment_method,mid00554,Wire,Credit Card
2022-03-03 14:38:00,pid0630,payment_method,mid00550,ACH,Credit Card
2022-03-03 15:13:00,pid0510,payment_method,mid00571,ACH,Credit Card
2022-03-03 19:27:00,pid0345,payment_method,mid00456,Credit Card,Wire
2022-03-03 20:00:00,pid0299,subscription_type,mid01395,1,3
2022-03-04 00:00:00,pid0347,subscription_type,mid00495,3,11
2022-03-04 09:31:00,pid0528,payment_method,mid00564,Check,Credit Card
2022-03-04 19:00:00,pid0544,payment_method,mid00149,Credit Card,Wire
2022-03-05 10:01:00,pid0640,payment_method,mid00458,Credit Card,ACH
2022-03-05 10:30:00,pid0111,payment_method,mid00576,Wire,Credit Card
2022-03-05 12:55:00,pid0135,payment_method,mid00354,Credit Card,ACH
2022-03-05 13:57:00,pid0205,payment_method,mid00527,Wire,Credit Card
2022-03-05 13:59:00,pid0565,payment_method,mid00549,ACH,Credit Card
2022-03-05 14:05:00,pid0530,payment_method,mid00542,Wire,Credit Card
2022-03-05 15:18:00,pid0354,payment_method,mid00563,Check,Credit Card
2022-03-05 16:04:00,pid0589,payment_method,mid00540,Wire,Credit Card
2022-03-06 12:00:00,pid0507,subscription_type,mid02361,2,8
2022-03-07 09:24:00,pid0230,payment_method,mid00534,Wire,Credit Card
2022-03-08 08:22:00,pid0310,payment_method,mid00558,Check,Credit Card
2022-03-08 17:39:00,pid0455,payment_method,mid00364,Credit Card,Wire
2022-03-09 11:06:00,pid0478,payment_method,mid00565,ACH,Credit Card
2022-03-09 13:00:00,pid0617,subscription_type,mid02128,8,7
2022-03-09 13:26:00,pid0291,payment_method,mid00548,Wire,Credit Card
2022-03-09 15:00:00,pid0208,subscription_type,mid01722,2,1
2022-03-09 15:36:00,pid0657,payment_method,mid00555,Wire,Credit Card
2022-03-09 20:20:00,pid0462,payment_method,mid00580,Wire,Credit Card
2022-03-10 08:43:00,pid0564,payment_method,mid00531,ACH,Credit Card
2022-03-10 08:53:00,pid0689,payment_method,mid00575,ACH,Credit Card
2022-03-11 03:00:00,pid0683,subscription_type,mid02466,11,6
2022-03-11 08:00:00,pid0343,subscription_type,mid01483,2,11
2022-03-11 12:08:00,pid0321,payment_method,mid00562,ACH,Credit Card
2022-03-11 13:36:00,pid0169,payment_method,mid00546,Check,Credit Card
2022-03-11 19:05:00,pid0476,payment_method,mid00561,Wire,Credit Card
2022-03-12 05:00:00,pid0180,subscription_type,mid02496,1,7
2022-03-12 08:13:00,pid0375,payment_method,mid00577,Check,Credit Card
2022-03-12 09:07:00,pid0100,payment_method,mid00582,ACH,Credit Card
2022-03-12 18:31:00,pid0328,payment_method,mid00530,Check,Credit Card
2022-03-12 23:00:00,pid0350,subscription_type,mid01583,7,8
2022-03-13 03:00:00,pid0285,subscription_type,mid01881,6,4
2022-03-13 18:57:00,pid0068,payment_method,mid00538,ACH,Credit Card
2022-03-13 20:55:00,pid0568,payment_method,mid00349,Check,Credit Card
2022-03-14 08:00:00,pid0041,subscription_type,mid00105,10,2
2022-03-14 15:43:00,pid0394,payment_method,mid00567,Check,Credit Card
2022-03-14 18:03:00,pid0491,payment_method,mid00539,ACH,Credit Card
2022-03-14 21:00:00,pid0170,subscription_type,mid00851,7,1
2022-03-15 07:00:00,pid0607,subscription_type,mid00197,10,5
2022-03-15 09:44:00,pid0658,payment_method,mid00541,ACH,Credit Card
2022-03-15 10:00:00,pid0476,subscription_type,mid00496,6,7
2022-03-15 12:45:00,pid0416,payment_method,mid00559,Check,Credit Card
2022-03-15 14:04:00,pid0417,payment_method,mid00059,Credit Card,Wire
2022-03-15 14:36:00,pid0062,payment_method,mid00560,Check,Credit Card
2022-03-15 19:32:00,pid0587,payment_method,mid00536,Check,Credit Card
2022-03-16 02:00:00,pid0510,subscription_type,mid01698,1,4
2022-03-16 09:00:00,pid0162,subscription_type,mid00532,7,3
2022-03-16 11:00:00,pid0528,payment_method,mid00570,Check,Credit Card
2022-03-16 19:21:00,pid0336,payment_method,mid00332,Credit Card,Wire
2022-03-17 11:24:00,pid0133,payment_method,mid00544,Wire,Credit Card
2022-03-17 13:32:00,pid0342,payment_method,mid00586,Wire,Credit Card
2022-03-17 14:40:00,pid0057,payment_method,mid00545,ACH,Credit Card
2022-03-17 14:58:00,pid0485,payment_method,mid00209,Credit Card,Wire
2022-03-17 17:00:00,pid0558,subscription_type,mid02168,7,6
2022-03-17 19:00:00,pid0044,subscription_type,mid00408,3,4
2022-03-18 10:45:00,pid0053,payment_method,mid00578,Wire,Credit Card
2022-03-18 10:45:00,pid0053,payment_method,mid00578,Wire,Credit Card
2022-03-18 19:12:00,pid0510,payment_method,mid00557,ACH,Credit Card
2022-03-18 22:00:00,pid0503,subscription_type,mid02076,8,6
2022-03-19 12:02:00,pid0565,payment_method,mid00543,Wire,Credit Card
2022-03-19 12:02:00,pid0565,payment_method,mid00543,Wire,Credit Card
2022-03-19 17:00:00,pid0267,subscription_type,mid00525,8,5
2022-03-20 06:00:00,pid0310,subscription_type,mid02039,11,11
2022-03-20 10:48:00,pid0565,payment_method,mid00537,Check,Credit Card
2022-03-20 16:00:00,pid0148,payment_method,mid00584,Check,Credit Card
2022-03-20 18:00:00,pid0621,subscription_type,mid00650,3,11
2022-03-20 18:38:00,pid0586,payment_method,mid00556,Wire,Credit Card
2022-03-20 18:46:00,pid0639,payment_method,mid00581,Check,Credit Card
2022-03-20 19:27:00,pid0176,payment_method,mid00552,Wire,Credit Card
2022-03-21 08:00:00,pid0073,subscription_type,mid02071,5,4
2022-03-21 15:00:00,pid0499,subscription_type,mid01646,7,5
2022-03-21 20:20:00,pid0468,payment_method,mid00286,Credit Card,Check
2022-03-22 03:00:00,pid0586,subscription_type,mid01379,3,2
2022-03-22 06:00:00,pid0320,subscription_type,mid01896,10,1
2022-03-22 11:54:00,pid0465,payment_method,mid00368,Credit Card,ACH
2022-03-22 14:00:00,pid0449,subscription_type,mid01173,1,5
2022-03-23 03:00:00,pid0544,subscription_type,mid00149,5,11
2022-03-23 11:42:00,pid0162,payment_method,mid00532,Check,Credit Card
2022-03-24 00:00:00,pid0412,subscription_type,mid02160,2,7
2022-03-24 19:15:00,pid0631,payment_method,mid00340,Credit Card,Wire
2022-03-25 09:00:00,pid0561,subscription_type,mid01562,3,9
2022-03-25 20:24:00,pid0321,payment_method,mid00569,Check,Credit Card
2022-03-26 17:39:00,pid0654,payment_method,mid00533,ACH,Credit Card
2022-03-27 12:00:00,pid0571,subscription_type,mid02141,11,1
2022-03-27 16:53:00,pid0620,payment_method,mid00553,ACH,Credit Card
2022-03-27 21:00:00,pid0080,subscription_type,mid00409,8,4
2022-03-28 06:00:00,pid0052,subscription_type,mid00347,4,7
2022-03-29 06:00:00,pid0520,subscription_type,mid01193,2,11
2022-03-29 06:00:00,pid0604,subscription_type,mid01888,7,1
2022-03-29 16:19:00,pid0507,payment_method,mid00574,Wire,Credit Card
2022-03-29 19:01:00,pid0463,payment_method,mid00528,Wire,Credit Card
2022-03-30 09:00:00,pid0142,subscription_type,mid01766,2,10
2022-03-30 18:22:00,pid0164,payment_method,mid00568,ACH,Credit Card
2022-03-30 20:14:00,pid0293,payment_method,mid00526,Wire,Credit Card
2022-03-31 09:37:00,pid0173,payment_method,mid00551,ACH,Credit Card
2022-03-31 14:07:00,pid0231,payment_method,mid00547,Wire,Credit Card
2022-03-31 15:23:00,pid0518,payment_method,mid00572,ACH,Credit Card
2022-03-31 16:44:00,pid0348,payment_method,mid00583,Wire,Credit Card
2022-03-31 18:04:00,pid0090,payment_method,mid00529,ACH,Credit Card
2022-04-01 10:00:00,pid0688,subscription_type,mid02267,5,11
2022-04-01 15:28:00,pid0666,payment_method,mid00289,Credit Card,Check
2022-04-01 15:30:00,pid0297,payment_method,mid00630,ACH,Credit Card
2022-04-02 03:00:00,pid0178,subscription_type,mid02264,7,3
2022-04-02 12:46:00,pid0371,payment_method,mid00413,Credit Card,Wire
2022-04-02 17:00:00,pid0171,subscription_type,mid00511,11,6
2022-04-02 22:00:00,pid0215,subscription_type,mid00786,6,1
2022-04-03 02:00:00,pid0642,subscription_type,mid01139,3,5
2022-04-03 02:00:00,pid0545,subscription_type,mid01419,8,6
2022-04-03 08:07:00,pid0531,payment_method,mid00524,Credit Card,Wire
2022-04-04 08:51:00,pid0340,payment_method,mid00592,Wire,Credit Card
2022-04-04 09:37:00,pid0411,payment_method,mid00640,Check,Credit Card
2022-04-04 12:37:00,pid0279,payment_method,mid00618,Check,Credit Card
2022-04-04 12:54:00,pid0281,payment_method,mid00612,Check,Credit Card
2022-04-04 18:45:00,pid0319,payment_method,mid00647,Check,Credit Card
2022-04-05 11:22:00,pid0064,payment_method,mid00603,ACH,Credit Card
2022-04-05 14:25:00,pid0137,payment_method,mid00649,Wire,Credit Card
2022-04-05 15:51:00,pid0587,payment_method,mid00656,ACH,Credit Card
2022-04-05 19:00:00,pid0583,subscription_type,mid02069,8,6
2022-04-06 09:00:00,pid0469,subscription_type,mid00085,4,1
2022-04-06 12:47:00,pid0386,payment_method,mid00605,Wire,Credit Card
2022-04-06 18:45:00,pid0513,payment_method,mid00585,Credit Card,Wire
2022-04-06 19:34:00,pid0179,payment_method,mid00132,Credit Card,Wire
2022-04-07 08:00:00,pid0358,subscription_type,mid01245,4,4
2022-04-07 10:42:00,pid0423,payment_method,mid00601,Wire,Credit Card
2022-04-07 17:40:00,pid0625,payment_method,mid00608,Check,Credit Card
2022-04-07 18:02:00,pid0230,payment_method,mid00383,Credit Card,ACH
2022-04-08 08:00:00,pid0001,subscription_type,mid00042,8,6
2022-04-08 12:36:00,pid0601,payment_method,mid00619,ACH,Credit Card
2022-04-08 14:15:00,pid0460,payment_method,mid00358,Credit Card,Wire
2022-04-08 20:00:00,pid0695,subscription_type,mid00443,8,5
2022-04-09 10:00:00,pid0439,subscription_type,mid00029,1,11
2022-04-09 11:26:00,pid0587,payment_method,mid00644,Wire,Credit Card
2022-04-09 12:05:00,pid0280,payment_method,mid00398,Credit Card,ACH
2022-04-09 14:41:00,pid0344,payment_method,mid00157,Credit Card,ACH
2022-04-09 15:00:00,pid0563,subscription_type,mid01434,4,6
2022-04-09 19:52:00,pid0469,payment_method,mid00498,Credit Card,ACH
2022-04-10 00:00:00,pid0600,subscription_type,mid01548,1,1
2022-04-10 08:23:00,pid0286,payment_method,mid00609,Check,Credit Card
2022-04-10 11:51:00,pid0253,payment_method,mid00080,Credit Card,Wire
2022-04-10 15:40:00,pid0602,payment_method,mid00248,ACH,Credit Card
2022-04-10 17:04:00,pid0354,payment_method,mid00614,Wire,Credit Card
2022-04-10 18:52:00,pid0295,payment_method,mid00625,Wire,Credit Card
2022-04-10 20:20:00,pid0274,payment_method,mid00643,Wire,Credit Card
2022-04-11 09:06:00,pid0307,payment_method,mid00589,Wire,Credit Card
2022-04-11 09:09:00,pid0144,payment_method,mid00641,ACH,Credit Card
2022-04-11 09:35:00,pid0528,payment_method,mid00587,Wire,Credit Card
2022-04-11 15:26:00,pid0103,payment_method,mid00621,ACH,Credit Card
2022-04-11 17:03:00,pid0020,payment_method,mid00600,ACH,Credit Card
2022-04-12 02:00:00,pid0241,subscription_type,mid01194,7,11
2022-04-12 19:00:00,pid0485,subscription_type,mid01662,11,2
2022-04-13 10:01:00,pid0315,payment_method,mid00646,Wire,Credit Card
2022-04-13 11:58:00,pid0327,payment_method,mid00588,ACH,Credit Card
2022-04-13 15:01:00,pid0007,payment_method,mid00642,Wire,Credit Card
2022-04-13 18:47:00,pid0510,payment_method,mid00571,Credit Card,ACH
2022-04-14 09:04:00,pid0076,payment_method,mid00305,Credit Card,Wire
2022-04-14 09:53:00,pid0564,payment_method,mid00623,ACH,Credit Card
2022-04-14 12:00:00,pid0162,payment_method,mid00532,Credit Card,Wire
2022-04-14 14:14:00,pid0621,payment_method,mid00650,ACH,Credit Card
2022-04-14 16:54:00,pid0039,payment_method,mid00627,ACH,Credit Card
2022-04-14 20:00:00,pid0280,subscription_type,mid00398,5,5
2022-04-15 04:00:00,pid0408,subscription_type,mid02522,1,2
2022-04-15 11:15:00,pid0070,payment_method,mid00488,Credit Card,Check
2022-04-15 13:26:00,pid0084,payment_method,mid00653,ACH,Credit Card
2022-04-15 13:46:00,pid0167,payment_method,mid00635,Wire,Credit Card
2022-04-16 10:44:00,pid0501,payment_method,mid00611,Check,Credit Card
2022-04-16 11:00:00,pid0180,subscription_type,mid02280,5,9
2022-04-16 16:32:00,pid0263,payment_method,mid00616,Check,Credit Card
2022-04-16 17:00:00,pid0091,subscription_type,mid01195,10,3
2022-04-16 18:15:00,pid0053,payment_method,mid00596,Check,Credit Card
2022-04-16 20:05:00,pid0522,payment_method,mid00590,Wire,Credit Card
2022-04-17 09:18:00,pid0296,payment_method,mid00242,Credit Card,Check
2022-04-17 14:51:00,pid0416,payment_method,mid00639,Check,Credit Card
2022-04-17 20:00:00,pid0377,subscription_type,mid00504,8,6
2022-04-18 10:54:00,pid0546,payment_method,mid00606,ACH,Credit Card
2022-04-18 10:54:00,pid0546,payment_method,mid00606,ACH,Credit Card
2022-04-18 13:00:00,pid0529,subscription_type,mid00936,9,10
2022-04-18 18:14:00,pid0119,payment_method,mid00119,Credit Card,ACH
2022-04-19 10:36:00,pid0092,payment_method,mid00626,Check,Credit Card
2022-04-19 17:19:00,pid0672,payment_method,mid00595,Wire,Credit Card
2022-04-20 06:00:00,pid0422,subscription_type,mid01184,4,5
2022-04-20 09:10:00,pid0303,payment_method,mid00648,Check,Credit Card
2022-04-20 09:10:00,pid0303,payment_method,mid00648,Check,Credit Card
2022-04-20 14:25:00,pid0645,payment_method,mid00594,ACH,Credit Card
2022-04-20 14:54:00,pid0645,payment_method,mid00597,Check,Credit Card
2022-04-20 17:00:00,pid0685,subscription_type,mid00487,5,7
2022-04-20 18:00:00,pid0460,subscription_type,mid00064,8,6
2022-04-21 01:00:00,pid0697,subscription_type,mid02252,7,7
2022-04-21 06:00:00,pid0049,subscription_type,mid01949,2,2
2022-04-21 09:26:00,pid0544,payment_method,mid00620,Wire,Credit Card
2022-04-21 16:34:00,pid0292,payment_method,mid00632,Check,Credit Card
2022-04-21 18:20:00,pid0488,payment_method,mid00624,Wire,Credit Card
2022-04-22 11:00:00,pid0096,subscription_type,mid00766,4,2
2022-04-22 12:49:00,pid0224,payment_method,mid00652,Check,Credit Card
2022-04-22 16:02:00,pid0242,payment_method,mid00645,ACH,Credit Card
2022-04-22 17:44:00,pid0303,payment_method,mid00637,Check,Credit Card
2022-04-22 19:06:00,pid0575,payment_method,mid00604,Wire,Credit Card
2022-04-23 08:29:00,pid0305,payment_method,mid00610,Wire,Credit Card
2022-04-23 11:43:00,pid0033,payment_method,mid00599,Check,Credit Card
2022-04-23 21:00:00,pid0569,subscription_type,mid01630,8,8
2022-04-24 08:00:00,pid0013,subscription_type,mid01762,4,3
2022-04-24 19:28:00,pid0191,payment_method,mid00636,ACH,Credit Card
2022-04-25 10:32:00,pid0103,payment_method,mid00622,ACH,Credit Card
2022-04-25 19:20:00,pid0312,payment_method,mid00225,Credit Card,ACH
2022-04-25 23:00:00,pid0539,subscription_type,mid00357,7,7
2022-04-25 23:00:00,pid0642,subscription_type,mid01255,3,5
2022-04-26 00:00:00,pid0213,subscription_type,mid01579,5,11
2022-04-26 01:00:00,pid0103,subscription_type,mid02543,9,4
2022-04-26 10:01:00,pid0483,payment_method,mid00651,ACH,Credit Card
2022-04-26 14:28:00,pid0698,payment_method,mid00607,ACH,Credit Card
2022-04-26 15:40:00,pid0544,payment_method,mid00149,Check,Credit Card
2022-04-26 17:54:00,pid0280,payment_method,mid00634,Wire,Credit Card
2022-04-26 18:25:00,pid0598,payment_method,mid00593,Check,Credit Card
2022-04-26 19:02:00,pid0689,payment_method,mid00575,Credit Card,Check
2022-04-27 15:50:00,pid0307,payment_method,mid00591,ACH,Credit Card
2022-04-27 16:17:00,pid0130,payment_method,mid00284,Credit Card,Check
2022-04-27 17:32:00,pid0390,payment_method,mid00598,ACH,Credit Card
2022-04-27 17:49:00,pid0181,payment_method,mid00628,ACH,Credit Card
2022-04-28 08:49:00,pid0506,payment_method,mid00633,ACH,Credit Card
2022-04-28 11:31:00,pid0627,payment_method,mid00602,Check,Credit Card
2022-04-28 19:50:00,pid0180,payment_method,mid00638,Wire,Credit Card
2022-04-29 08:49:00,pid0250,payment_method,mid00414,Credit Card,ACH
2022-04-29 12:50:00,pid0557,payment_method,mid00613,Wire,Credit Card
2022-04-29 12:50:00,pid0557,payment_method,mid00613,Wire,Credit Card
2022-04-29 14:00:00,pid0285,subscription_type,mid01821,10,4
2022-04-29 19:00:00,pid0064,payment_method,mid00655,Wire,Credit Card
2022-04-30 02:00:00,pid0658,subscription_type,mid00541,1,5
2022-04-30 08:58:00,pid0552,payment_method,mid00617,Check,Credit Card
2022-04-30 09:37:00,pid0371,payment_method,mid00654,Wire,Credit Card
2022-04-30 12:47:00,pid0508,payment_method,mid00629,Wire,Credit Card
2022-04-30 13:00:00,pid0373,subscription_type,mid01772,3,9
2022-04-30 17:32:00,pid0081,payment_method,mid00615,Wire,Credit Card
2022-04-30 19:56:00,pid0618,payment_method,mid00631,Check,Credit Card
2022-05-01 12:15:00,pid0228,payment_method,mid00471,Credit Card,ACH
2022-05-02 08:26:00,pid0321,payment_method,mid00569,Credit Card,Check
2022-05-02 11:34:00,pid0620,payment_method,mid00700,Wire,Credit Card
2022-05-02 14:03:00,pid0321,payment_method,mid00711,Wire,Credit Card
2022-05-02 18:00:00,pid0114,subscription_type,mid02178,5,11
2022-05-03 07:00:00,pid0180,subscription_type,mid00638,1,4
2022-05-03 08:48:00,pid0353,payment_method,mid00664,Wire,Credit Card
2022-05-03 09:57:00,pid0461,payment_method,mid00698,ACH,Credit Card
2022-05-03 10:28:00,pid0118,payment_method,mid00324,Credit Card,ACH
2022-05-03 11:45:00,pid0224,payment_method,mid00663,Wire,Credit Card
2022-05-03 13:22:00,pid0589,payment_method,mid00540,Credit Card,Wire
2022-05-03 15:30:00,pid0598,payment_method,mid00658,ACH,Credit Card
2022-05-03 18:02:00,pid0387,payment_method,mid00669,Check,Credit Card
2022-05-03 20:00:00,pid0460,subscription_type,mid02213,10,4
2022-05-03 21:00:00,pid0006,subscription_type,mid00145,7,4
2022-05-04 09:00:00,pid0116,subscription_type,mid01178,3,3
2022-05-04 11:37:00,pid0533,payment_method,mid00657,ACH,Credit Card
2022-05-04 12:00:00,pid0660,subscription_type,mid02000,9,5
2022-05-04 12:00:00,pid0332,subscription_type,mid02064,3,4
2022-05-04 12:00:00,pid0332,subscription_type,mid02064,3,4
2022-05-04 15:10:00,pid0274,payment_method,mid00388,Credit Card,Wire
2022-05-04 16:10:00,pid0363,payment_method,mid00407,Credit Card,Wire
2022-05-05 11:50:00,pid0639,payment_method,mid00581,Credit Card,ACH
2022-05-05 12:00:00,pid0678,payment_method,mid00670,Check,Credit Card
2022-05-05 14:02:00,pid0571,payment_method,mid00696,ACH,Credit Card
2022-05-05 15:31:00,pid0227,payment_method,mid00712,ACH,Credit Card
2022-05-05 15:31:00,pid0227,payment_method,mid00712,ACH,Credit Card
2022-05-05 20:29:00,pid0403,payment_method,mid00672,Wire,Credit Card
2022-05-05 20:49:00,pid0308,payment_method,mid00694,Check,Credit Card
2022-05-06 08:23:00,pid0477,payment_method,mid00304,Wire,Credit Card
2022-05-06 10:21:00,pid0294,payment_method,mid00666,Check,Credit Card
2022-05-06 11:12:00,pid0482,payment_method,mid00490,Credit Card,Wire
2022-05-06 12:45:00,pid0139,payment_method,mid00497,Credit Card,Check
2022-05-06 16:00:00,pid0321,subscription_type,mid00569,7,9
2022-05-06 18:00:00,pid0271,subscription_type,mid00237,1,5
2022-05-06 18:53:00,pid0503,payment_method,mid00718,Check,Credit Card
2022-05-06 19:00:00,pid0301,subscription_type,mid02129,3,8
2022-05-06 20:18:00,pid0357,payment_method,mid00671,Check,Credit Card
2022-05-07 06:00:00,pid0105,subscription_type,mid00002,8,9
2022-05-07 08:33:00,pid0223,payment_method,mid00702,Check,Credit Card
2022-05-07 10:48:00,pid0303,payment_method,mid00714,Wire,Credit Card
2022-05-07 11:25:00,pid0645,payment_method,mid00594,Credit Card,Wire
2022-05-07 17:40:00,pid0017,payment_method,mid00679,Check,Credit Card
2022-05-08 08:11:00,pid0458,payment_method,mid00277,Credit Card,ACH
2022-05-08 19:43:00,pid0551,payment_method,mid00693,Check,Credit Card
