GLOBAL_FILE_ID,LOAD_TERMS,CONTAINER_ID,VESSEL,VOYAGE,QUANTITY,TEU
32bf68fec659f8617af7406b28952ff8,FCL,43c89abf9f65e844e850fdb5344f789b,MSC PETRA,313A,2 X 40HC,4.0
d57902fcb6210cc28ee441c24d6d01c6,FCL,50cd1a46ba652927e08cefd5b4ef864d,YM UNIFORMITY,V.056E,1 X 40HC,2.0
d20b458b31855f52db6ad46f261e72eb,FCL,58af7374ea75b14a905aae81845aa096,EVER FORE,1110E,1 X 20,1.0
55628b2bc38e19c65375851cc5711e96,FCL,88e7d895e31bcd6f24728e0b9d2b734e,EVER LASTING,063W,3 X 40HC,6.0
811cab378711c82ebb3b8bce9e49d524,FCL,117997df11ed321bedb078a1619115a6,CMA CGM GEMINI,V.0GX43E1MA,1 X 40HC,2.0
3185e8c96cc312409fb88ad0d8a67e43,LCL,,LING YUN HE,2140E,,0.0
4f9a803d0c732440f8cce6f289058831,FCL,274fb931143e08b2c19dfff57f878f4f,ELLA V,E005,3 X 40HC,6.0
fdb11e2d4696cefd3b845cd6de32526f,FCL,,MSC AMALFI V.,IU122A,1 X 20,1.0
ae8540a040aff25cd7c318c5e1f8d1e5,CONS,06a346cd4ff566615819cbcd01f01e65,OOCL LUXEMBOURG,085E,,0.0
f57a52c5882f8866cac669ad4873f67d,LCL,,MOL PRESTIGE,066E,,0.0
44f6b90f9dfe070b38f3cf683c79fe84,FCL,50f6fb79baa281de5d6bb5a0883b1798,MSC CORDELIA III,HB146R,6 X 20,6.0
5fe4bd83089f2964e02c0dc259486983,FCL,3b936d29b0c3ef9e9b072377cd930d28,CHARLOTTA,0PB3UE1MA,1 X 20,1.0
4c9487f4465570ead4b901082f114bca,FCL,3b93056bd0d845645d0823b87841a181,MOL CELEBRATION,0086E,2 X 20,2.0
37371904f44e0f83acfb624ee5f9e744,FCL,b58ea2fe187dcb443e8fb75b054e8a4c,CONTI CONQUEST,013E,4 X 40HC,8.0
3ce9c42dc6396dbb4c874f6e335c9f97,FCL,4b48a69ee34e8eb78819f4ed2c7bd11a,EVER STEADY,0059-091E,3 X 40HC,6.0
fc5a53c0324d94893ca0e566d34d35f8,LCL,c4ce1b19390f0f84e93daf171fb160c8,ONE COMMITMENT,056E,,0.0
d8847d4d7d326120828d3b2289067f18,FCL,8a8e9c388379f126bcd4077e0727ce80,ONE MANHATTAN,029E,2 X 40HC,4.0
bda6c55527acb661b2192fdfdc503096,FCL,94b43f388b004836894016c885071a00,HALIBUT,V-135N,1 X 40,4.0
ee0792e3eb3d368bb5fedd9499381bfd,FCL,2770b547699eaebb340c38796de01ed3,MSC ORNELLA,329A,1 X 40HC,2.0
7935881b264ce26a78d7efb2a0f43dfe,LCL,,COSCO PORTUGAL,059E,,0.0
6634e504738ba39b68958cf781e5ea95,FCL,5effe0d2f15e664ae0d8a58e03dc299c,HANSA ROTENBURG,912E,3 X 20,3.0
4c8d8109d72a66e9b8714a89cd368b8a,LCL,,AS COLUMBIA,23044E,,0.0
23a5658d2ac5ba7db798c2d27a01d749,FCL,a488ff24690a0df9685bba4c6a6465dc,COSCO SHIPPING CAMELLIA,015E,3 X 40,6.0
edf99472289e04429b5171be5183768b,FCL,5837e1c0004db09a8e121d31aa262ea1,ATHOS,022E,5 X 40,10.0
f3b540cae7e9251b5645aaa9f49212e5,FCL,c1b1386b3f815e68971cd9b01268cf07,ONE MOTIVATOR,059E,2 X 20,2.0
14d6dd8a2226fe85ab0ef40a2a4ad629,LCL,,CSCL YELLOW SEA,039E,,0.0
945a31f92cb71604decd079211336ce2,BULK,,BLUE BAIE,1,,0.0
46b57d6ecd6eacb802f4d26c27552124,FCL,b552765021bf94cd97356a641dc470e3,ONE THESEUS,067E,3 X 40HC,6.0
2d4a38a8412b13c7f79c34c5520c6841,FCL,dd35a317d7c2053821f13ddc95b2e48f,MSC RINI III,HJ210R,1 X 20,1.0
68ac028c7285a490c23f3cc532523de4,FCL,4e41f776e5a7b53334ed6d240d836cbf,VELKIA EXPRESS,16/W,4 X 40HC,8.0
880da0d403c7512b9ae7bf806b66a874,FCL,7877058ce425e937b0e423383df3528d,HIGWAY,HW001W,2 X 20,2.0
880da0d403c7512b9ae7bf806b66a874,FCL,57380579eb7056766d08a844c1d2c740,HIGWAY,HW001W,2 X 20,2.0
28b825ea84cbf7bdf27623de7c3dd2fc,FCL,b99fc53f0b1fa1d973aa225e95099d52,MSC JOY,RL139R,2 X 40HC,4.0
58aba7c3a0d052f0663a5ef6bfdc0e54,FCL,5d0a098635867bc68e7180a9f2485c59,WAN HAI 509,E119,5 X 40,10.0
6aad17594fcf64f9ba118b38c1fee14e,LCL,53782506c720000683d6e82c0909cbe3,MSC AQUARIUS,FR207E,3 X 40HC,6.0
ca4449b6903b783b5a2f8593c2f5d6d6,FCL,52052408ba713bb1fb3563202c254d76,CSCL WINTER,035E,7 X 40,14.0
ca4449b6903b783b5a2f8593c2f5d6d6,FCL,0f7883f3c157c4da9a4aef185bc88cca,CSCL WINTER,035E,7 X 40,14.0
ca4449b6903b783b5a2f8593c2f5d6d6,FCL,241234af53e13f6cffb9302c5864da93,CSCL WINTER,035E,7 X 40,14.0
ede3a136fc372ea28b323657cde5592b,FCL,38f50a140110e54952b1d855de0c2be1,NSRSEF21070098-2,RAIL,1 X 40,2.0
0c4494c8353884e681ceade0ef980ad3,FCL,5f4dc8735e7be660dfb8dd66a2b663a8,ONE MODERN,062E,5 X 40HC,10.0
385f270625804916b4c8771ff8d42dc1,LCL,,OOCL MALAYSIA,032E,,0.0
422ba9e8bf6daa957d0ad4b27d6727de,FCL,6eaacdce7039d3755d5227ee9df6da82,TUBUL,016E,1 X 40HC,2.0
edb2ef5dd74db8e510d89dbea4b75bec,FCL,d69c6d46e13786dc02e52c103591ea63,THALASSA DOXA,0579-041W,2 X 20TA,2.0
ce9e2b20396085ce8a7fe0dd6c9951be,CONS,84260048033671a9cf2751bbff186a81,OOCL MALAYSIA,991E,,0.0
7917c38950a65fada3b92e868abc9361,FCL,79aefdf531fa1fee09bef27f415cc3fc,HYUNDAI FORCE,100E,1 X 20,1.0
38b7bbf8b4fb90101c8f3f0773ecfa61,FCL,14a7a2beed7ce78eff0a6d5d73aa6806,TITAN,02M8HW1MA,2 X 20TA,2.0
fdf258434cca5e49387fb13187ee5011,FCL,505cc55ed8aa2681976b6cf6ef90d122,WAN HAI 508,E185,2 X 40,10.0
fdf258434cca5e49387fb13187ee5011,FCL,a110899f0061a473496bb47e2a6b83b2,WAN HAI 508,E185,2 X 40,10.0
7c8008a4056e12e5089f9dd321e7cc1d,FCL,82707c8909895d4101f5fa319d82f47b,CMA CGM MAGELLAN,0MB8LE1MA,1 X 20,1.0
b07b9d01cd3563767ad491f491da26b1,BULK,,TALIA,EE208,,0.0
d71d34d51c26851aad514c2f4cc38200,FCL,5193ffe87102bbeafbcdc57bc9136e0f,COSCO GLORY,0PE7NW1MA.,1 X 40HC,2.0
41c49b3b892d3787060e852f48f5a4ed,FCL,82f8d69b9c5ec3cb7ec714efa1f2ff77,MSC PINA,145W,5 X 40HC,10.0
0b3df76a496bf9f5e4b71370f14d9037,FCL,d853001f2871a8e05ac3906287e147d2,,,2 X 40HC,4.0
34071001e89888edce6f7c58b38dd79f,FCL,dcf5af1243daaa34bf0e84056b7e9617,COSCO PHILIPPINES,0LBB9W1MA,4 X 40HC,8.0
1e71a86c1d72c1ab34ada0e0d3872778,FCL,7d3542d49f8419255a9473d39543b5f7,GUTHORM MAERSK,V.17E,2 X 40,10.0
35837687d34cd1d70de0e50dae13934a,FCL,da81f6dc7b53646094e079cdc58416a5,ONE THESEUS,067E,2 X 40HC,4.0
612da0cf20c442cef03fac3e43fc893c,FCL,c210583dd597794d4f87d5dfc605f667,,,5 X 40,10.0
f7ed2ad125ae2b31dfc27ac2cf3b7cde,FCL,616c77b099a718605441fe043a17ed60,OOCL SAN FRANCISCO,164E,5 X 40HC,10.0
896f3fc9b7523a7f375ee515993fdd41,LCL,fd5d412196556a53d41c714970737240,EVER LEADER,0989-057E,2 X 40HC,4.0
4df2755f282f35ff83fad3e2e556eaa1,FCL,a5b81034add9f6c27c3a0f46f53c3c1e,CMA CGM PEGASUS,V.0TX85E1MA,1 X 20,1.0
51875b2478b90a629fabab022349c367,FCL,e7a9158d4d4e6385626e5655be4271cc,EVER LIVING,053E,1 X 20,1.0
edfced5dcac5b9864e662713569b6ad2,FCL,,INFERRO,N042,1 X 20,1.0
dc63156d85cb969a1f475eb81a1df97c,LCL,,COSCO NETHERLANDS,058W,,0.0
5b658aca10a8c23ec4a7a9abe755e9ad,LCL,,MSC ELA,UX217A,,0.0
9e30a1f0dfbd5f91a92b9ec86a6fd962,FCL,7a2298a3ab6abbdd751cdd2f089a8043,WAN HAI 302,E289,1 X 40HC,2.0
de3cd9ee57ca09c439fc2bfab5273514,FCL,52bf9a7d7f58097803fb4d43f991c076,MIMMI SCHULTE,002E,1 X 20,1.0
5b08ddacf3b077fb3d630fda7f2e6e2f,FCL,04cf40f322a0da23a286f90b92264bd0,HYUNDAI SATURN,0033W,2 X 40HC,4.0
0e1237eafbeca7a5115848758a3d4298,FCL,68eef618fa718007c2967b862ead1772,OOCL GUANGZHOU,157W,5 X 40HC,10.0
0e1237eafbeca7a5115848758a3d4298,FCL,9108c7dba4ec94193682406c618b0110,OOCL GUANGZHOU,157W,5 X 40HC,10.0
1053ea27bb6f10ba9fe85ec5929a1db9,FCL,0a04e206cc244081b272cdccbc14bdb9,ONE GRUS,V.017E,1 X 20,1.0
51376c454d6d8a91767d04744cccdb2b,LCL,f460c9f1ed2489ea2f4f7440972a2ef3,EVER SHINE,V-0073-122E,,0.0
2578b996127f8e050e09a4835172d84b,LCL,e8b0af39282623385344525337bb893f,WAN HAI 515,E081,,0.0
10be9213abc47831d602eed6f10c6995,FCL,6a0d5657c708c128193bfe6e5fcbac91,SEASPAN ADONIS,065E,2 X 40HC,4.0
7ca89b189ae3e560887e29275a803b0a,FCL,bbea0896297545f8ba3c135cc9b22d80,OOCL MALAYSIA,0ME9VW1MA,4 X 20TA,4.0
821f9e789a178d0af07ae8124641187b,FCL,6d127ab7f8c2e06d4108ea0dc1220f81,,,5 X 20,5.0
e123fbca0372bae2b597643e6ef8bb4b,FCL,15bb1c17ceb5ce37421699e0884d5dea,CONTI ANNAPURNA,009E,1 X 20,1.0
f00da076d0333230d3d1123f722358d6,FCL,ca4a2fe63b0a38f161305e4400bc06b4,MOL CELEBRATION,V.086E,1 X 40HC,2.0
4ac1bc0950f03f153ef32236e2bc907b,FCL,c4a7cf32a2bebd830363b121663a258f,WAN HAI 301,E281,3 X 40HC,6.0
4ac1bc0950f03f153ef32236e2bc907b,FCL,f9d42cae6a3a02345b54ba540bb1cfac,WAN HAI 301,E281,3 X 40HC,6.0
96616ae5d6b880381b634e8f3e9f67c2,FCL,824119029ec88e034ded99d6ceb8b2f2,COSCO FORTUNE,057E,1 X 20,1.0
e3acc610593ec6e78a40cc78903d983a,FCL,5f74408a48b9cb9dac61fd666e049708,277 LUNA MAERSK,232W,1 X 20,1.0
4f1533d36fba0a4c2d9b19594e82a709,FCL,019028092013b4c790a60698ece03265,MAERSK SKARSTIND,017W,4 X 40,8.0
f47b649c3c80b5f0d2dbf88e73675cee,LCL,ea6c6e6f74f1de80b08ccacfa3380243,CMA CGM TENERE,V.0TXC9E1MA,1 X 40HC,0.0
d5b550d161aa4cfa01dcc95d46aa5d91,FCL,5d7303751cf085c0827334fa5e82022c,EVER SMILE,V-104E,1 X 40HC,2.0
c80b4777ad0bbfb1f8a40659f679adf1,LCL,,SOFIA EXPRESS,3236E,,0.0
18464007bb3386c814806c31c5c71ea2,FCL,bb4a77df89e33294e7c106f8426849da,MSC SENA,AC137R,4 X 40HC,8.0
df74fb976f3fa5ec46ac34b5d4e03820,FCL,d1b525bc672a921cf5da267a32f4ac51,MSC LISA,XA215A,2 X 40HC,4.0
91de981cb2b35426e159b10e55ed95c9,LCL,,EXPRESS ROME,1149,,0.0
68408618c2a32e4d9b43218d2c07b313,FCL,bfbe9575819ddc6d9f6ca9c1c323b51d,AL SAFAT,216N,5 X 40HC,10.0
252c531fd13085d27fe86fbeeeddadaa,FCL,bacaa6f207e97398a0028a7ffb914707,RHL CONSTANTIA,002W,3 X 40HC,6.0
252c531fd13085d27fe86fbeeeddadaa,FCL,cfe3f8a2504611e9f2285f9306dbe1ee,RHL CONSTANTIA,002W,3 X 40HC,6.0
91a5142a9446f22141c67124e1b17c66,FCL,a277860e42815d1c31ca05fb78a12bd5,,,4 X 40,8.0
c32f3047c191f2f2b3faad59122b0a73,FCL,2c35a8a3c9d774bcca69d9de92bab8c4,CMA CGM HOPE,0MEFXW1MA,4 X 20TA,4.0
e7360a0cb2dedcc2ff119b0cced8249f,FCL,af8738780f1fa7b058afc6db5ed0d119,ZIM TAMPA,V.15E,1 X 40,2.0
e3cd0e3c55d0c6534ff29cde03ec82b8,FCL,03e65eb67d5fcc3721c9b3b1bad73556,THALASSA ELPIDA,0572-043W,4 X 20TA,4.0
d35192320cc954ef3a29a5e2dd38cdab,LCL,69f3804836418b2ad8ed9a805f98c67f,EVER LUCKY,V-0062-049E,,0.0
3fc865d71b36d690553de4b81a0f418d,LCL,,CMA CGM MEXICO,1TU1AS1MA,,0.0
06f31764b0b88c6380902313364c50f2,FCL,429d7238167dad2ed32d0a622a108d4c,ELLA,V.E003,1 X 40HC,2.0
55f03003b3a20b15fa4e8943e9123738,FCL,218165684dbf894da6824943243ea3c9,EVER LASTING,1068E,1 X 20,1.0
bb6033f4968c65e8f71df401dfac2b19,LCL,,CMA CGM PEMBA,OGYAJW1 MA,,0.0
8344831afbc4cbcabbd916aceca6513d,FCL,a243ee30da1b93dcd8e4f9acd5853846,TAIPEI TRIUMPH,V-1132-022E,2 X 40HC,4.0
2d344bb13b43bc2647c16c6f5a672896,FCL,0ad80251abebe188e0eb6071870cbd6f,OTTAWA EXPRESS,21W10,6 X 40HC,12.0
0f12812f2dd1f76f738397f6a03a98b0,FCL,078e6b2294f65ec6cecac3dbd1698728,,,3 X 45HC,6.0
676d04346a2872caa4cad5ca1a88730f,FCL,4dab987873d60c3e3e4c57f37dcd1a2e,MAERSK SHIVLING,204E,1 X 40HC,2.0
e14eac539004394d61607f157d613977,FCL,49d673ef522086cb18140e60b4c94b30,COSCO EXCELLENCE,061E,5 X 40HC,10.0
3dda54194dc38b65a2fe800401b77459,FCL,2a1f69f7c5c87c361b011261a2760cb1,TOLEDO TRIUMPH,0539-024W,4 X 20TA,4.0
3d54eedf9331193f86b209a0e4efd9c6,FCL,bd0771559352a8d07c77e41a20089390,EVER BLESS,0997-039B,2 X 20,2.0
23a5658d2ac5ba7db798c2d27a01d749,FCL,13c66b022571964668ecd30ec0630265,COSCO SHIPPING CAMELLIA,015E,3 X 40,6.0
edf99472289e04429b5171be5183768b,FCL,d61f1b7ff1328f70c50fe8b26e512046,ATHOS,022E,5 X 40,10.0
1423ad3301ea6d619e13e1107f1785f4,FCL,527813f8e3364c90a2a7f4dba02beb93,GSL GRANIA,7E,1 X 40,2.0
7d392206bf227cfca48fceb14d1c3828,FCL,bc7eb7f9ca41ecc21a7033c8661feb06,CSCL BOHAI SEA,054N,1 X 40HC,2.0
c570c6add675216afe2bffb5d54107d4,FCL,c660dc682a2a38c84fcdfdacb6f177a0,MAERSK GUAYAQUIL,150N,2 X 40,4.0
467f9314272f6a96e9c8797d07b580b5,FCL,02442a1577f3feac2a88f7f93bce3e78,MAX SCHULTE,0US4XW1TK,1 X 20,1.0
1ab829197c9e29fda1c56f4c0add6f60,LCL,,MSC ROSA M,IS206A,,0.0
6985bab52edcddd3a63fe0ac4dc5ffb4,LCL,,YM WIND,V-021E,,0.0
40b32c4bccc966bccb3bbb866936dc42,FCL,a0ac3e05f0e0644f08b6a2a5bb172356,EVER LUCKY,V-1081-044E,1 X 40,2.0
9dae146c06e3bd239bae3fb970493639,FCL,6001c685cdeaa30cdb0d881c2a749862,,,5 X 40HC,10.0
9dae146c06e3bd239bae3fb970493639,FCL,dc3e51954f75a497dac0b45996b37a46,,,5 X 40HC,10.0
cb3d004cfa70022e63a8a6b40181eb4b,LCL,,HYUNDAI SMART,029E,,0.0
6d50b88d257df972df3e3fd453f6118b,FCL,9e21f9b0388420ec3ccac5a8cbde49a9,EVER LUCKY,062E,1 X 40HC,2.0
b193a5d6c2ae9d117a90bd6bca7137a5,LCL,47bddb390378e086a2b8eedd694954ab,MATSON MAUI,V.004E,1 X 45HC,0.0
9597a9474b50ac134ca3f7b50a5cc4f3,LCL,,COSCO SHIPPING ORCHID,017E,,0.0
b30a0932a1102012977274f11ec1f595,FCL,ab691e418b2f5ed1123b307fb62cf5a0,COSCO DEVELOPMENT,067W,4 X 40HC,8.0
ac20a7e7d59d973eee169da986d2ee3b,FCL,24f0f31ea2f2e3e683b75fd78ae7f12b,POLAR ECUADOR,342N,5 X 40,10.0
13f5d6ca73d2784d8e9d8110c1d65348,FCL,0dc7d9d6c022c4eac6294c9d556a0ef7,YM UNICORN,V.054E,1 X 40HC,2.0
ca4449b6903b783b5a2f8593c2f5d6d6,FCL,2fa113ef97cf5e6aa708f443299b1c2b,CSCL WINTER,035E,7 X 40,14.0
1585a7a8595ef1ac48ad9c114edd9c65,FCL,750498a518514fd80bf8cbe3b186cb3b,EVER FUTURE,V.1190-001E,5 X 40,10.0
cfec618bb95b3367913b9ea1c3b3b9bb,FCL,8f1f2e6629cdf603277e8b590c66021b,HANSA HOMBURG,111N,3 X 20,3.0
6be64c09f9c4d4817f6364984ac25e74,FCL,9b9d625c6522fb9d2ed65e4a908cf391,EVER ALOT,1216 - 002W,2 X 40HC,4.0
cfec618bb95b3367913b9ea1c3b3b9bb,FCL,cae2a00e215b03cd18d4adb3287fb135,HANSA HOMBURG,111N,3 X 20,3.0
875cb2ac7bce4b10cd1afe4446648269,CONS,0309233e5277350d4c2431957791d463,EVER LAMBENT,0977-052E,,0.0
f4af89af1971bec0909fe648dd9f17da,LCL,6ebd1ae965611267ef5361273d7dc814,COSCO SHIPPING DENALI,V.019E,1 X 40HC,0.0
0c4494c8353884e681ceade0ef980ad3,FCL,7ecf141b80ac434f010e877b8eb53c8c,ONE MODERN,062E,5 X 40HC,10.0
31ab634d740f56c69719adb7cd51aa18,FCL,7aecb64ff909166e318db6142626d050,EVER ARM,1256 - 006W,2 X 40HC,4.0
80b2347ebcd68c57af0111531032ed2f,FCL,ac0b3443a2012ce63947130e706776a4,JANNES,1307014,7 X 40HC,14.0
80b2347ebcd68c57af0111531032ed2f,FCL,2f6b84131fa02e81c44ec9bd3f78ea7c,JANNES,1307014,7 X 40HC,14.0
2c5c6b91669274eac68a66ab592d2d18,LCL,,MOL GRATITUDE,MRT2221,,0.0
8e312032ef1a979262bf4f7ac33aa2a9,FCL,,ONE EAGLE,020E,1 X 20,1.0
5695345d9292504b9676b0063323f442,FCL,1ed882b6c5a5608bb00ba5716db4664e,KOI,0PE0PW1MA,1 X 20,1.0
fdf258434cca5e49387fb13187ee5011,FCL,2a7cf8db17835058289a8b27e3fbabc4,WAN HAI 508,E185,2 X 40,10.0
9b2cf7a0444b139f82b1f3b121b488c5,FCL,,ATHOS,0026E,1 X 45,2.25
002f0959a2a059ff054a6f78d375b525,LCL,,APL SANTIAGO,0GX31E,,0.0
6d6e9830f4431d62caec72f73fa91b90,FCL,879cc33284d0fdfe9d4b98410c43346c,MSC AMSTERDAM,QJ335N,3 X 40HC,6.0
6d6e9830f4431d62caec72f73fa91b90,FCL,abbc6920ef607fdda5a821f424a46328,MSC AMSTERDAM,QJ335N,3 X 40HC,6.0
7ddc745888bb00074e6394ce6d2d23fb,FCL,30383b4f0bcd630913de3deb368dd005,APL CHONGQING,0PE0LW1MA,1 X 20,1.0
826a9061f02c8292c9547ece9a5ad074,LCL,80675a2c6d37cd4880e5ba91f0637bbf,DANIEL K. INOUYE,V. 070E,1 X 45HC,0.0
4adb159e11d335c8e662d5ba8adfd705,FCL,e389504609144a68ccfb22a8963ded2f,TAIPEI TRIUMPH,V-1132-022E,3 X 40HC,6.0
de2b58feb57c5c2b4c79387ed9a7682a,FCL,58754f32bdc4d6911e736abf5f06a954,BROTONNE BRIDGE,V.102E,3 X 40HC,6.0
de2b58feb57c5c2b4c79387ed9a7682a,FCL,a2db17c9a064f09a85df65aa51806309,BROTONNE BRIDGE,V.102E,3 X 40HC,6.0
de2b58feb57c5c2b4c79387ed9a7682a,FCL,a2a3f5322e9b14cd5f6422794abdc123,BROTONNE BRIDGE,V.102E,3 X 40HC,6.0
8f0d55d4d8c023e51e157396b51c84ca,LCL,,SM NINGBO,2104E,,0.0
3d2ffd932fa354c724e7e8c80c7533fe,FCL,39d8bade5184d640d9b8a7b70ddc414e,EXPRESS ATHENS,3126,1 X 20,1.0
41c49b3b892d3787060e852f48f5a4ed,FCL,8fb71bbed9cedbe7510e39fd78a15de4,MSC PINA,145W,5 X 40HC,10.0
41c49b3b892d3787060e852f48f5a4ed,FCL,044d88c9a14f96d0ab05573ceaa92db3,MSC PINA,145W,5 X 40HC,10.0
34071001e89888edce6f7c58b38dd79f,FCL,865bf1a4e09f3fbc8f9a81354b9d2a23,COSCO PHILIPPINES,0LBB9W1MA,4 X 40HC,8.0
7ef0f825e40b05f4ca69a853f3f07b0a,LCL,,MSC NEW YORK,VNR130ED,,0.0
a106fc015c48023a3d6adcee5600b612,LCL,56f920fc3d07ae74f83450962e43fe22,COSCO KAOHSIUNG,089E,1 X 40HC,2.0
be0e53337b77dae5d057ea188ddf1b44,FCL,390a243c31b46090dbe1d92b9ffb8b86,NSRSEF21080051,RAIL,1 X 40HC,2.0
7b2d0c86429d6f8b1a532367faab0378,FCL,b3a844e1d460b8020e509c47d9a220d2,WAN HAI 517,V.E067,1 X 40HC,2.0
dd062b1804f40bfe35770f3bc197c143,LCL,f9c527455fec5b83c1449ef567223002,ONE MISSION,V-071E,1 X 40HC,2.0
f7ed2ad125ae2b31dfc27ac2cf3b7cde,FCL,f450f3ffe9eb06d574c3600b20ecbbc6,OOCL SAN FRANCISCO,164E,5 X 40HC,10.0
7508d81c6fa94d3875a95f7a75fe01c1,FCL,f87d8bf1633a0118552d38f725faaa38,GOOD PROSPECT,V.33E,1 X 45HC,2.25
3e7e83f0e1c84f812ebbf2cd93c1bcaf,FCL,6d83f73a88991b9bba24382a9c858c1e,WAN HAI 312,V.E208,3 X 40HC,6.0
7f3963d4a9c9277be58c4c2d6354764a,FCL,73d22c11a4655a5c6da1ff6133d90392,POTOMAC EXPRESS,021E,1 X 40HC,2.0
224ecfe62117c66c9094945ae98a1948,FCL,dfe1a080550b6d792ed5bfc4f8034e12,,,5 X 40HC,10.0
949ad57ed0842dbb8f0f009a40dd152f,FCL,af517d3a16996cb9d75383771f7946c4,BEIJING,094E,1 X 20,1.0
e343800eaf4a8be5ab1653a7f0894122,FCL,3ed0c539185007442c5caafd0299b624,WAN HAI 623,V.E011,1 X 20,1.0
34d838a32846033126eae275a09dd2c0,FCL,68e9b2be955c9522348a955d1ed3a764,REN JIAN 26,V.2203E,4 X 40HC,8.0
06b301cf1970b7c8ba2121def0ecfd41,LCL,5ac03406b2f825119354be7d95099d5d,EVER FRONT,V.1223-009E,1 X 40HC,0.0
c227a68beb64b66014c18cec019b2c68,LCL,,CMA CGM MONTMARTRE,0FLFJW1MA,,0.0
75a0fc75d8119f635f53f72936af2187,LCL,,DIMITRA C,DMC1021,,0.0
a5a5444bb75467e9c36cfaaed643ab67,FCL,2a1f3240c0844f3fd0094fdb817f1159,,,3 X 20,3.0
af924a0c9aa62445a7e77ab8a9efa4ad,LCL,0dc5c31ac76b1b864b151b268f7f050d,EVER LOYAL,1003-053E,,0.0
168cfc75facb3d5e0247ec4980fe390c,FCL,631e1a7506d5ffc172f2722c8dee1077,,,5 X 40,10.0
168cfc75facb3d5e0247ec4980fe390c,FCL,db647c4b91129ac96e6d056a8cc8f62f,,,5 X 40,10.0
1a087038ef5927157c7add34d938c9d4,LCL,0d416cd69aaa4cbd615eae612b57dfc4,OOCL WASHINGTON,3104,1 X 40HC,2.0
9d6efcb7c62311da856610027ec94eff,FCL,,MSC NAOMI,IP126A,2 X 40HC,4.0
76c8c197893eda0a87ed4cad49ce142b,FCL,b75cfddb40cbafe90f59cd1c90f9be1e,AS CARELIA,345S,4 X 40,8.0
78901570ddf4faf62fac654381ef9f7c,FCL,a4fdd5fcf3f9dda0477f13ca4b104312,CSCL SPRING,051E,1 X 20,1.0
91ce3f825c4619b99d8999b01eb97f3b,FCL,7aed29b4f1e482cf1d7a202fa8c9a6a2,ANTHEA Y,025E,1 X 40HC,3.0
91ce3f825c4619b99d8999b01eb97f3b,FCL,00a75e1d87b89797c64d52ff78d0b831,ANTHEA Y,025E,1 X 40HC,3.0
529d347a2f59802714f022353df55a1c,FCL,7edd7370525ac171867c3427abcad07e,YM HORIZON,375S,1 X 20,1.0
51bcd93b0100f3d0fa131b0817c15541,FCL,b2a2fbe3e291c5f654419d2a34f75026,MAERSK SKARSTIND,017W,4 X 40,8.0
3aea84c6becf75c96f59fd4899fdba2b,LCL,,MSC ARICA.,NA128A,,0.0
4f1533d36fba0a4c2d9b19594e82a709,FCL,86864dc4615243100eb092bee9606a71,MAERSK SKARSTIND,017W,4 X 40,8.0
ccdcd8f5177c4d1134534605699f7626,FCL,389555a669bccdf45d4bacd11084f13d,MSC MIA,301W,1 X 20TA,1.0
80f27a2910552e2b07a0a3e0f1d626e4,LCL,b1bf3bf9ce90d94400fe4ce52bc7b083,BRIGHTON,E023,1 X 40HC,0.0
a2d189eedfd76303008038cb5db21547,FCL,069a45456573864e4f2d19a75a23cc40,THALASSA PATRIS,0577-044W,3 X 20TA,3.0
d31aa9982c4d6ba2340d349febb078c9,FCL,2c7851280e57233563da68ebeb6efc9a,MSC AQUARIUS,2213S,8 X 40FR,16.0
df74fb976f3fa5ec46ac34b5d4e03820,FCL,cf75c6bd72bd3fbf3dc3db49cbba4aff,MSC LISA,XA215A,2 X 40HC,4.0
757e7722ea9f0a047487079bf95d242e,FCL,cf338ca94e58a713cef4fb4ccbd926b8,HONIARA CHIEF,21004,5 X 40HC,10.0
f1a7dc1771cd0bfb44e7cc3c5da38506,LCL,,YM WELLBEING,012W,,0.0
b1b6d8299335c17e41527085872c05d1,LCL,3edc6701506f30027e229f83506842b9,COSCO BELGIUM,063E,,0.0
91a5142a9446f22141c67124e1b17c66,FCL,9fc1e11a03e85ba1340b05c4a2c83545,,,4 X 40,8.0
29563e15e2178d870568c237e3b76440,FCL,ced1d23e2d2b49efd548b86de2b72479,ONE COMPETENCE,081E,2 X 40HC,4.0
68408618c2a32e4d9b43218d2c07b313,FCL,303fcc0dea9cd08dd54521bf91f154ef,AL SAFAT,216N,5 X 40HC,10.0
2c5675923e7f42695a8a225fa6a3eea6,LCL,31777c22d18affb5e32abc11c0778322,TOKYO TRIUMPH,V.1193-028E,1 X 40HC,0.0
c4b97e797c0dd26aa0f4b882a6ce3670,LCL,,GUTHORM MAERSK,206E,,0.0
3cf9b2f390c0b15480c3cf3aafe82a40,FCL,87f3d7bc63d21d2abcefe59450452cd4,,,3 X 40HC,6.0
4f9a803d0c732440f8cce6f289058831,FCL,f93429f9b046beac39fe5d6972f90887,ELLA V,E005,3 X 40HC,6.0
e60b764f2d0b572ce23f49ab236f8fe6,LCL,,NYK THEMIS,084E,,0.0
2d344bb13b43bc2647c16c6f5a672896,FCL,99811d23b63738360e829ce25e8cd6d1,OTTAWA EXPRESS,21W10,6 X 40HC,12.0
1801b40ae246a163672faedac0108f96,FCL,6ed9ed62ecb24441bd605340df0b7003,MSC ARCHIMIDIS,0NNDBE1MA,2 X 40,4.0
